# Thermal Project data
# T (K)   delta C_p (R)
534.07	0.0075415
534.15	0.0093915
534.24	0.0097215
534.32	0.0099715
534.4	0.0091115
534.48	0.0070815
534.57	0.0061415
534.65	0.0073215
534.73	0.0079815
534.82	0.0081515
534.9	0.0063615
534.98	0.0033115
535.07	0.0028815
535.15	0.0044815
535.23	0.0048915
535.32	0.0052215
535.4	0.0061515
535.48	0.0073215
535.56	0.0079115
535.65	0.0071415
535.73	0.0078115
535.81	0.0063615
535.9	0.0048315
535.98	0.0071115
536.07	0.0088815
536.15	0.0087015
536.23	0.0097115
536.31	0.0096215
536.4	0.0097015
536.48	0.0092715
536.57	0.0080715
536.65	0.0084915
536.73	0.0086515
536.81	0.0099115
536.9	0.0112615
536.98	0.0111715
537.07	0.0111615
537.15	0.0115815
537.23	0.0101315
537.31	0.0105515
537.4	0.0102915
537.48	0.0091815
537.57	0.0099315
537.65	0.0126315
537.73	0.0130515
537.82	0.0116015
537.9	0.0122715
537.98	0.0104915
538.07	0.0092915
538.15	0.0095415
538.23	0.0080915
538.31	0.0083415
538.4	0.0085015
538.48	0.0083315
538.56	0.0087415
538.65	0.0067915
538.73	0.0075415
538.82	0.0080415
538.9	0.0074415
538.98	0.0075215
539.06	0.0081015
539.14	0.0070815
539.23	0.0069015
539.31	0.0080015
539.4	0.0090915
539.48	0.0086615
539.56	0.0074715
539.65	0.0071215
539.73	0.0089815
539.8	0.0099015
539.89	0.0109115
539.98	0.0115815
540.06	0.0099615
540.14	0.0113915
540.23	0.0129915
540.31	0.0131615
540.39	0.0024015
540.47	-0.0021785
540.56	0.0026415
540.64	0.0092315
540.72	0.0101615
540.81	0.0093915
540.89	0.0106515
540.98	0.0121715
541.06	0.0130015
541.15	0.0130015
541.23	0.0121415
541.32	0.0102715
541.4	0.0074715
541.49	0.0062815
541.56	0.0075415
541.65	0.0072815
541.73	0.0064315
541.81	0.0076915
541.9	0.0078515
541.98	0.0067415
542.07	0.0077515
542.15	0.0091015
542.23	0.0106115
542.32	0.0107815
542.4	0.0106815
542.48	0.0103415
542.57	0.0099915
542.65	0.0095615
542.73	0.0096415
542.82	0.0099715
542.9	0.0107215
542.98	0.0119015
543.07	0.0134215
543.15	0.0134915
543.24	0.0123915
543.32	0.0103515
543.4	0.0106815
543.49	0.0114315
543.57	0.0122715
543.65	0.0117615
543.74	0.0120915
543.82	0.0132715
543.9	0.0132615
543.99	0.0124915
544.07	0.0142615
544.15	0.0137415
544.23	0.0131415
544.32	0.0133915
544.4	0.0148215
544.49	0.0141415
544.57	0.0150615
544.65	0.0168315
544.74	0.0179215
